,EDUCATION,MARRIAGE,AGE,BILL_AMT1
7969,3,1,56,16976.0
7970,1,2,26,18017.0
7971,2,1,40,63182.0
7972,2,2,30,3720.0
7973,3,2,34,780.0
7974,2,2,25,23018.0
7975,3,2,33,0.0
7976,2,1,29,0.0
7977,1,2,25,66738.0
7978,2,1,36,685.0
7979,1,2,32,21930.0
7980,1,2,33,2629.0
7981,1,1,40,52691.0
7982,1,2,38,139005.0
7983,1,2,28,1127.0
7984,3,2,21,28309.0
7985,1,2,32,42524.0
7986,1,1,54,48768.0
7987,2,2,24,27583.0
7988,2,2,27,264.0
7989,1,2,43,0.0
7990,3,2,52,48946.0
7991,3,1,38,330.0
7992,2,2,23,31805.0
7993,3,1,30,3842.0
7994,2,2,23,694.0
7995,2,2,38,151050.0
7996,1,1,30,10024.0
7997,2,2,38,104364.0
7998,1,1,34,7448.0
7999,1,2,36,127790.0
8000,2,1,62,11188.0
8001,2,1,26,41547.0
8002,1,1,43,25916.0
8003,2,2,30,2720.0
8004,2,1,42,27884.0
8005,2,1,32,243742.0
8006,2,2,27,73684.0
8007,1,2,29,357.0
8008,1,2,25,2650.0
8009,1,2,28,19849.0
8010,3,1,28,75903.0
8011,1,2,32,18290.0
8012,1,1,55,152162.0
8013,1,2,22,12404.0
8014,1,1,36,399.0
8015,1,2,26,38174.0
8016,2,1,40,206473.0
8017,2,2,28,185399.0
8018,2,2,25,81694.0
8019,3,1,61,274750.0
8020,2,1,45,30488.0
8021,2,1,40,78610.0
8022,1,2,27,10908.0
8023,5,1,31,275178.0
8024,1,2,27,1809.0
8025,2,2,23,10805.0
8026,3,1,50,106410.0
8027,2,1,45,128671.0
8028,1,2,34,110712.0
8029,2,1,46,13000.0
8030,3,1,52,41140.0
8031,2,3,38,780.0
8032,1,2,29,53746.0
8033,2,2,25,27206.0
8034,2,2,31,200932.0
8035,1,2,30,162241.0
8036,2,2,28,-176.0
8037,1,2,36,3458.0
8038,2,1,33,30147.0
8039,1,2,35,220.0
8040,3,2,32,65460.0
8041,1,1,50,38565.0
8042,2,2,42,152630.0
8043,3,2,36,396.0
8044,1,2,31,331697.0
8045,2,1,26,75628.0
8046,2,2,39,27000.0
8047,1,1,40,2095.0
8048,2,2,41,34751.0
8049,2,1,39,5357.0
8050,2,1,43,20699.0
8051,2,1,36,28083.0
8052,3,2,32,87182.0
8053,2,2,25,28681.0
8054,2,2,25,23579.0
8055,2,2,24,986.0
8056,1,1,43,20310.0
8057,1,1,35,23396.0
8058,2,1,31,79126.0
8059,2,2,27,33628.0
8060,3,1,28,1793.0
8061,2,2,24,51261.0
8062,2,2,30,2501.0
8063,3,2,41,218.0
8064,2,1,51,10400.0
8065,2,1,44,79867.0
8066,2,2,29,122024.0
8067,2,2,32,48934.0
8068,1,2,28,5845.0
8069,2,1,47,7625.0
8070,2,2,50,7890.0
8071,2,2,33,29574.0
8072,2,1,32,170379.0
8073,1,1,36,860.0
8074,2,2,30,35738.0
8075,3,2,46,0.0
8076,2,2,25,0.0
8077,1,2,38,25195.0
8078,2,1,28,2816.0
8079,1,2,29,389.0
8080,3,1,30,105105.0
8081,2,2,27,131791.0
8082,3,1,65,11763.0
8083,1,1,36,16783.0
8084,3,2,27,90221.0
8085,2,2,35,207237.0
8086,1,2,29,2139.0
8087,2,1,37,85327.0
8088,1,2,30,1674.0
8089,1,2,24,1891.0
8090,1,1,38,180922.0
8091,1,1,35,0.0
8092,2,2,26,84188.0
8093,1,2,27,14421.0
8094,1,2,27,26135.0
8095,1,2,28,26349.0
8096,1,1,30,240770.0
8097,2,2,23,180636.0
8098,2,1,24,900.0
8099,2,2,47,50883.0
8100,2,2,30,83312.0
8101,2,2,39,47378.0
8102,1,1,48,167922.0
8103,5,2,52,277376.0
8104,2,1,39,136007.0
8105,1,1,34,0.0
8106,1,2,27,1960.0
8107,2,2,39,28708.0
8108,1,2,40,0.0
8109,2,1,40,3976.0
8110,3,1,22,40189.0
8111,1,2,36,25747.0
8112,2,2,32,40253.0
8113,1,1,39,-5.0
8114,2,2,26,12034.0
8115,1,2,28,46471.0
8116,2,2,42,130888.0
8117,1,2,42,143896.0
8118,1,1,48,5514.0
8119,1,1,29,46745.0
8120,2,2,53,30045.0
8121,1,2,28,92174.0
8122,2,2,30,131801.0
8123,2,1,41,3983.0
8124,2,2,29,2500.0
8125,2,1,50,23436.0
8126,2,1,42,19080.0
8127,1,2,35,909.0
8128,2,2,30,27020.0
8129,3,2,24,28470.0
8130,1,2,37,153002.0
8131,2,2,37,31090.0
8132,2,2,51,107.0
8133,2,1,33,9940.0
8134,3,1,35,49873.0
8135,2,1,33,28496.0
8136,1,2,33,592.0
8137,1,2,27,25001.0
8138,1,1,39,127449.0
8139,2,1,34,51046.0
8140,2,2,35,7026.0
8141,2,2,28,5688.0
8142,1,1,50,0.0
8143,2,1,47,316.0
8144,1,2,23,15336.0
8145,2,3,42,3135.0
8146,1,2,35,661.0
8147,1,2,24,13359.0
8148,1,1,30,15199.0
8149,1,2,27,158711.0
8150,1,2,30,21550.0
8151,2,1,41,2699.0
8152,2,1,35,128278.0
8153,2,2,33,11859.0
8154,2,2,30,79813.0
8155,1,2,38,27794.0
8156,2,2,29,21068.0
8157,1,2,28,97032.0
8158,1,1,35,101953.0
8159,2,1,65,0.0
8160,3,1,32,10856.0
8161,1,2,29,1712.0
8162,1,2,31,151819.0
8163,2,1,49,47585.0
8164,1,1,56,222000.0
8165,2,1,57,29204.0
8166,1,2,31,21760.0
8167,2,1,38,16063.0
8168,1,1,47,174648.0
8169,1,1,39,2688.0
8170,5,1,27,133792.0
8171,1,1,32,0.0
8172,1,2,43,504644.0
8173,2,2,33,197746.0
8174,2,2,23,52156.0
8175,1,2,31,3702.0
8176,3,1,45,203135.0
8177,2,1,32,31507.0
8178,2,2,29,39634.0
8179,1,1,46,10678.0
8180,2,1,28,110384.0
8181,2,2,23,396.0
8182,2,2,32,109292.0
8183,3,1,48,153390.0
8184,3,2,58,0.0
8185,3,1,41,13225.0
8186,2,1,42,118368.0
8187,2,1,51,67610.0
8188,1,1,37,0.0
8189,2,2,25,668.0
8190,1,2,36,153364.0
8191,2,2,25,2984.0
8192,2,2,43,78144.0
8193,1,2,40,1643.0
8194,2,2,35,48064.0
8195,2,2,50,3139.0
8196,2,1,49,264.0
8197,2,1,37,100648.0
8198,1,2,27,39068.0
8199,1,2,29,61888.0
8200,2,2,24,46393.0
8201,1,1,34,9779.0
8202,2,1,44,99801.0
8203,1,2,22,10003.0
8204,1,1,40,123548.0
8205,1,1,42,72339.0
8206,3,1,45,29875.0
8207,3,1,51,43045.0
8208,1,1,51,19984.0
8209,2,2,28,10818.0
8210,2,1,33,11613.0
8211,1,1,34,91701.0
8212,1,1,37,14519.0
8213,2,1,58,85818.0
8214,2,1,30,0.0
8215,3,1,42,152652.0
8216,2,2,30,16728.0
8217,1,2,33,0.0
8218,2,2,46,32006.0
8219,2,2,51,15096.0
8220,2,2,26,9589.0
8221,2,1,43,8261.0
8222,2,2,37,874.0
8223,2,2,30,30562.0
8224,2,1,22,28037.0
8225,1,2,33,17971.0
8226,3,2,36,6517.0
8227,2,1,35,114023.0
8228,1,1,29,2597.0
8229,1,1,42,580928.0
8230,3,1,46,33100.0
8231,2,1,30,5200.0
8232,2,1,53,493.0
8233,2,2,24,15322.0
8234,2,2,26,26301.0
8235,2,1,28,225079.0
8236,2,1,30,6323.0
8237,1,2,26,6586.0
8238,1,2,29,106321.0
8239,3,1,39,7955.0
8240,2,1,30,42490.0
8241,3,2,26,107643.0
8242,2,1,50,0.0
8243,2,1,38,696.0
8244,2,2,27,150943.0
8245,1,2,34,500.0
8246,1,1,43,162.0
8247,2,1,29,56255.0
8248,1,2,28,86761.0
8249,1,2,38,141510.0
8250,3,1,39,153994.0
8251,2,1,35,22206.0
8252,1,2,34,8007.0
8253,2,1,45,237868.0
8254,1,2,22,2949.0
8255,2,2,28,47916.0
8256,2,2,34,0.0
8257,1,1,39,166517.0
8258,1,2,33,94001.0
8259,2,2,23,63709.0
8260,2,2,33,298.0
8261,2,1,31,173517.0
8262,2,1,28,180827.0
8263,2,1,42,1037.0
8264,2,1,36,20328.0
8265,2,1,46,133899.0
8266,3,2,30,118109.0
8267,3,2,25,22821.0
8268,1,2,32,5494.0
8269,1,2,37,744.0
8270,1,1,45,21480.0
8271,1,2,32,31142.0
8272,2,2,24,10834.0
8273,1,2,28,47933.0
8274,1,1,46,62063.0
8275,3,1,27,104307.0
8276,1,2,28,0.0
8277,2,2,25,26328.0
8278,2,1,34,43780.0
8279,3,1,39,7328.0
8280,1,2,27,0.0
8281,1,1,29,3261.0
8282,1,2,30,116714.0
8283,3,2,51,9953.0
8284,2,1,36,44625.0
8285,2,1,25,30527.0
8286,2,2,32,136497.0
8287,2,2,36,0.0
8288,2,1,42,23931.0
8289,1,2,31,0.0
8290,3,2,40,66218.0
8291,2,2,28,48370.0
8292,1,1,35,473.0
8293,3,2,23,42304.0
8294,1,2,28,135648.0
8295,1,2,29,74396.0
8296,2,1,36,8593.0
8297,2,2,22,0.0
8298,2,1,24,26755.0
8299,2,2,27,26144.0
8300,2,2,29,263796.0
8301,1,2,27,8086.0
8302,3,2,24,23031.0
8303,2,1,23,43397.0
8304,1,2,26,277680.0
8305,2,1,47,24422.0
8306,1,2,36,0.0
8307,2,2,27,81603.0
8308,1,2,25,0.0
8309,2,2,37,67570.0
8310,1,2,30,33376.0
8311,2,1,31,11648.0
8312,2,1,30,227675.0
8313,2,1,36,21237.0
8314,5,2,27,98761.0
8315,1,2,38,46179.0
8316,3,2,45,300598.0
8317,1,1,37,57985.0
8318,2,1,43,58777.0
8319,2,1,42,46100.0
8320,2,1,41,0.0
8321,2,2,32,60745.0
8322,2,2,28,2162.0
8323,2,1,39,20591.0
8324,2,1,40,10228.0
8325,1,2,32,47517.0
8326,2,1,28,454.0
8327,1,2,50,64315.0
8328,2,2,48,83074.0
8329,1,2,36,68931.0
8330,1,1,41,8.0
8331,2,1,40,138389.0
8332,3,1,57,20865.0
8333,1,1,44,333549.0
8334,2,1,43,48502.0
8335,2,2,27,57004.0
8336,2,2,39,116168.0
8337,3,1,39,20652.0
8338,1,1,58,24610.0
8339,2,1,50,269.0
8340,2,2,34,51385.0
8341,1,2,29,0.0
8342,1,2,31,191953.0
8343,2,2,30,37522.0
8344,3,1,39,3065.0
8345,1,1,35,27703.0
8346,1,1,38,913.0
8347,1,1,40,21489.0
8348,2,1,53,13868.0
8349,1,2,29,61565.0
8350,2,2,23,5324.0
8351,1,2,23,262579.0
8352,2,1,31,3863.0
8353,1,1,34,232834.0
8354,2,1,42,164824.0
8355,1,1,36,88273.0
8356,2,1,44,-3.0
8357,2,2,31,9688.0
8358,3,1,38,181532.0
8359,1,2,28,21514.0
8360,3,1,45,0.0
8361,2,1,32,19468.0
8362,3,1,52,22916.0
8363,1,1,30,6936.0
8364,2,1,36,780.0
8365,2,1,40,69341.0
8366,1,2,36,15447.0
8367,2,2,29,128583.0
8368,2,2,27,48387.0
8369,1,1,55,3518.0
8370,2,2,53,35637.0
8371,1,2,34,-5.0
8372,1,1,38,71712.0
8373,2,3,47,9325.0
8374,1,1,40,22861.0
8375,3,1,36,-5.0
8376,1,1,36,2444.0
8377,3,1,53,0.0
8378,2,1,39,14085.0
8379,2,1,37,16302.0
8380,2,2,29,24524.0
8381,2,1,46,3046.0
8382,1,1,34,5520.0
8383,1,1,34,493.0
8384,1,2,30,31423.0
8385,1,1,47,-40.0
8386,2,2,29,54050.0
8387,2,2,28,26054.0
8388,2,1,30,375.0
8389,2,2,24,16706.0
8390,1,2,24,16035.0
8391,2,1,55,11973.0
8392,2,2,32,264.0
8393,2,1,47,0.0
8394,2,2,24,21838.0
8395,1,2,29,73753.0
8396,1,2,24,30639.0
8397,1,1,40,390.0
8398,1,2,37,0.0
8399,1,1,38,0.0
8400,2,2,32,50332.0
8401,1,2,27,1760.0
8402,2,1,32,1565.0
8403,1,2,31,22988.0
8404,2,2,24,13391.0
8405,2,2,23,1504.0
8406,1,2,29,2521.0
8407,1,2,28,31336.0
8408,3,1,30,50545.0
8409,2,2,30,116887.0
8410,1,1,33,2355.0
8411,1,2,27,880.0
8412,2,2,21,26757.0
8413,1,2,29,100.0
8414,1,2,23,30287.0
8415,1,1,40,3266.0
8416,2,2,33,7659.0
8417,2,2,39,35289.0
8418,3,1,53,126027.0
8419,2,1,46,44953.0
8420,2,1,40,18485.0
8421,1,2,23,48482.0
8422,1,1,43,7695.0
8423,1,1,43,14132.0
8424,1,1,43,100021.0
8425,1,2,30,2989.0
8426,2,2,24,7240.0
8427,1,2,32,116908.0
8428,1,2,35,143376.0
8429,3,1,43,191453.0
8430,1,2,31,2400.0
8431,2,1,44,5428.0
8432,1,2,27,138066.0
8433,3,1,41,1145.0
8434,1,1,34,430.0
8435,2,1,39,58281.0
8436,1,2,48,116058.0
8437,2,1,56,32134.0
8438,3,1,46,246.0
8439,1,1,46,147582.0
8440,1,2,27,0.0
8441,1,1,45,29029.0
8442,3,1,40,97763.0
8443,2,2,23,8638.0
8444,1,2,30,0.0
8445,2,1,36,48612.0
8446,1,2,29,49373.0
8447,2,2,26,23409.0
8448,2,2,28,16262.0
8449,1,2,26,7142.0
8450,1,2,30,192132.0
8451,2,2,40,42807.0
8452,2,1,45,20011.0
8453,1,2,33,314994.0
8454,1,2,29,0.0
8455,3,1,35,135215.0
8456,1,2,35,47295.0
8457,2,1,39,399099.0
8458,2,1,35,242971.0
8459,1,2,23,49061.0
8460,3,1,44,54798.0
8461,2,2,27,43865.0
8462,2,2,34,4384.0
8463,2,2,28,251560.0
8464,2,2,31,78833.0
8465,2,2,29,48098.0
8466,1,2,36,74177.0
8467,1,1,45,64393.0
8468,2,1,36,50808.0
8469,2,1,37,14704.0
8470,2,2,23,15847.0
8471,2,2,22,18796.0
8472,1,1,25,30479.0
8473,1,2,35,45429.0
8474,2,2,25,38942.0
8475,2,1,51,0.0
8476,2,2,31,48640.0
8477,1,2,30,75834.0
8478,1,2,24,1303.0
8479,2,2,37,0.0
8480,1,2,30,4975.0
8481,1,2,27,833.0
8482,1,2,27,7843.0
8483,2,1,27,11310.0
8484,3,1,55,79788.0
8485,2,2,41,25159.0
8486,2,2,26,58147.0
8487,3,1,42,106986.0
8488,1,2,32,154374.0
8489,2,2,34,194.0
8490,3,2,21,4797.0
8491,1,1,48,360.0
8492,1,2,36,24796.0
8493,1,1,30,-6027.0
8494,3,1,61,5016.0
8495,3,1,58,0.0
8496,2,2,36,1041.0
8497,2,2,26,48065.0
8498,2,2,34,8097.0
8499,2,2,35,188.0
8500,1,1,28,6500.0
8501,2,2,39,26262.0
8502,2,2,22,50974.0
8503,1,2,28,3678.0
8504,2,2,22,10063.0
8505,2,1,32,73181.0
8506,3,1,52,170.0
8507,2,2,53,18396.0
8508,2,2,24,0.0
8509,1,2,31,0.0
8510,2,2,33,79579.0
8511,2,2,29,1303.0
8512,3,2,27,18019.0
8513,2,1,40,126937.0
8514,2,1,50,10511.0
8515,1,2,29,53629.0
8516,2,2,26,26701.0
8517,2,1,47,8400.0
8518,1,2,24,3940.0
8519,3,2,48,129915.0
8520,2,1,29,40587.0
8521,1,2,26,182218.0
8522,1,2,34,-532.0
8523,2,2,26,5754.0
8524,1,2,32,41727.0
8525,2,1,36,125938.0
8526,1,2,25,63594.0
8527,1,2,26,109386.0
8528,3,1,26,45807.0
8529,1,2,35,11906.0
8530,2,2,25,30857.0
8531,1,2,38,27148.0
8532,2,2,29,204212.0
8533,1,2,27,100.0
8534,3,2,49,34470.0
8535,2,1,29,-24.0
8536,1,2,24,69158.0
8537,1,2,26,7510.0
8538,3,2,52,73056.0
8539,1,2,37,1725.0
8540,2,1,28,54228.0
8541,1,1,50,17884.0
8542,3,2,44,25039.0
8543,3,1,49,34203.0
8544,1,1,34,-9.0
8545,2,2,23,48537.0
8546,2,2,26,19276.0
8547,3,1,36,118028.0
8548,2,2,28,200.0
8549,1,2,38,0.0
8550,2,1,25,34645.0
8551,3,1,28,3166.0
8552,3,1,30,0.0
8553,1,2,33,0.0
8554,2,1,49,3197.0
8555,1,2,38,3953.0
8556,2,2,32,72618.0
8557,1,2,30,28245.0
8558,2,2,30,120113.0
8559,2,2,27,84342.0
8560,2,1,32,316.0
8561,1,1,38,39410.0
8562,2,1,32,4695.0
8563,3,1,52,10474.0
8564,3,2,33,834.0
8565,1,2,40,93648.0
8566,3,1,69,106775.0
8567,2,1,47,6612.0
8568,1,1,50,3484.0
8569,1,2,32,8140.0
8570,1,2,25,49604.0
8571,2,1,31,23427.0
8572,2,2,27,67661.0
8573,1,2,25,8483.0
8574,1,1,32,0.0
8575,2,1,35,0.0
8576,1,2,27,133149.0
8577,2,1,37,48166.0
8578,2,1,41,108936.0
8579,2,1,47,29187.0
8580,1,2,32,195409.0
8581,2,2,38,11421.0
8582,1,2,47,291410.0
8583,2,2,25,169225.0
8584,2,1,49,0.0
8585,1,2,47,269124.0
8586,1,1,63,54957.0
8587,2,3,33,48111.0
8588,3,2,44,325.0
8589,1,2,42,0.0
8590,3,2,24,153470.0
8591,2,2,27,94297.0
8592,2,2,49,50986.0
8593,2,2,30,101281.0
8594,1,2,38,0.0
8595,2,1,40,21447.0
8596,1,2,29,4119.0
8597,1,2,27,5521.0
8598,2,2,24,49469.0
8599,2,2,46,16626.0
8600,1,2,28,9262.0
8601,1,1,37,222976.0
8602,1,2,47,25690.0
8603,2,1,47,28477.0
8604,2,2,25,56598.0
8605,1,2,34,203729.0
8606,2,1,34,66977.0
8607,2,2,27,30121.0
8608,2,2,32,31895.0
8609,2,1,55,78314.0
8610,1,2,44,0.0
8611,1,1,36,0.0
8612,1,2,34,29160.0
8613,2,1,33,1870.0
8614,1,1,46,2052.0
8615,2,2,53,716.0
8616,1,1,49,1377.0
8617,1,1,45,316.0
8618,3,2,39,1876.0
8619,1,2,26,76867.0
8620,2,2,36,230738.0
8621,3,1,42,51123.0
8622,3,2,32,50114.0
8623,2,1,45,0.0
8624,1,2,25,0.0
8625,2,2,23,27414.0
8626,2,2,23,8109.0
8627,2,2,31,97669.0
8628,1,1,41,48815.0
8629,1,2,31,46516.0
8630,1,1,46,780.0
8631,2,1,43,1091.0
8632,1,1,60,8311.0
8633,1,1,31,1094.0
8634,2,2,27,396.0
8635,2,2,24,10248.0
8636,3,1,55,23379.0
8637,1,2,29,16303.0
8638,2,1,39,22187.0
8639,2,1,51,46926.0
8640,1,2,28,13383.0
8641,1,2,23,18679.0
8642,1,2,46,10965.0
8643,2,2,38,17760.0
8644,2,2,36,0.0
8645,1,2,28,134245.0
8646,1,1,37,5024.0
8647,2,2,38,70590.0
8648,1,1,37,121744.0
8649,1,2,22,3978.0
8650,3,1,44,18467.0
8651,2,1,41,9598.0
8652,2,2,25,947.0
8653,2,1,31,6279.0
8654,1,1,47,2400.0
8655,2,1,33,7801.0
8656,3,2,46,33134.0
8657,1,2,26,29322.0
8658,3,1,31,144718.0
8659,2,2,24,0.0
8660,1,2,23,83914.0
8661,2,2,32,134.0
8662,5,1,32,324469.0
8663,1,2,42,91141.0
8664,1,2,33,5448.0
8665,2,1,39,131764.0
8666,1,2,31,-22.0
8667,2,2,44,390.0
8668,2,2,35,184050.0
8669,2,1,42,2647.0
8670,5,1,33,3140.0
8671,1,2,29,38840.0
8672,1,2,23,48954.0
8673,1,1,46,1135.0
8674,3,1,54,-596.0
8675,1,2,28,42601.0
8676,1,1,60,13406.0
8677,5,1,34,30447.0
8678,1,2,32,326.0
8679,3,2,24,9249.0
8680,3,1,52,39429.0
8681,1,1,34,451113.0
8682,2,2,24,48283.0
8683,1,1,34,106065.0
8684,3,2,34,1464.0
8685,2,2,23,21249.0
8686,1,2,33,-286.0
8687,3,1,43,39177.0
8688,2,2,24,34695.0
8689,1,2,26,3741.0
8690,1,2,32,13560.0
8691,2,1,34,3595.0
8692,2,1,50,50658.0
8693,2,2,32,0.0
8694,1,2,26,1140.0
8695,2,2,47,17247.0
8696,3,1,43,10413.0
8697,1,2,30,156155.0
8698,1,1,44,66689.0
8699,3,1,37,14498.0
8700,2,1,36,32782.0
8701,3,2,46,0.0
8702,2,1,34,144544.0
8703,1,2,36,151630.0
8704,2,1,41,52564.0
8705,1,2,36,103457.0
8706,2,1,36,72364.0
8707,2,2,29,42440.0
8708,2,2,29,99679.0
8709,1,2,25,0.0
8710,3,2,33,0.0
8711,2,2,24,396.0
8712,3,2,31,298.0
8713,3,1,28,14484.0
8714,2,2,54,72374.0
8715,1,2,44,34606.0
8716,2,1,36,86333.0
8717,2,1,41,19350.0
8718,2,1,40,50066.0
8719,1,2,27,70204.0
8720,1,2,25,0.0
8721,1,2,31,96659.0
8722,2,2,50,25925.0
8723,2,1,34,20377.0
8724,1,2,43,2177.0
8725,3,2,24,7571.0
8726,2,2,22,1812.0
8727,2,1,45,14286.0
8728,3,2,29,28397.0
8729,2,1,43,8214.0
8730,1,1,22,22479.0
8731,2,2,26,26179.0
8732,3,1,48,-5.0
8733,2,2,29,68652.0
8734,2,1,39,0.0
8735,1,2,26,40029.0
8736,2,2,39,45709.0
8737,1,1,37,40028.0
8738,2,2,26,15387.0
8739,1,2,39,1550.0
8740,1,2,34,44947.0
8741,2,1,26,27458.0
8742,2,2,25,4360.0
8743,1,2,38,167856.0
8744,1,2,32,-300.0
8745,1,2,28,25000.0
8746,1,2,27,42653.0
8747,1,1,41,155458.0
8748,2,1,37,136650.0
8749,2,2,25,0.0
8750,1,2,34,95278.0
8751,1,2,28,4420.0
8752,2,3,36,26432.0
8753,2,2,44,39471.0
8754,1,1,36,15991.0
8755,1,1,39,-2.0
8756,1,2,28,123662.0
8757,3,1,41,2392.0
8758,1,1,39,177893.0
8759,1,2,22,9930.0
8760,2,1,37,23325.0
8761,1,1,34,0.0
8762,3,1,33,127491.0
8763,2,2,43,374776.0
8764,2,2,22,24817.0
8765,1,2,27,17553.0
8766,2,2,27,15703.0
8767,2,2,23,13987.0
8768,2,2,25,47987.0
8769,3,2,27,29221.0
8770,1,2,29,9700.0
8771,2,1,53,8513.0
8772,1,1,41,243234.0
8773,3,1,24,48497.0
8774,1,2,25,39445.0
8775,1,2,29,20641.0
8776,1,2,29,13488.0
8777,1,2,24,28059.0
8778,2,2,24,27431.0
8779,1,2,26,0.0
8780,1,2,30,53718.0
8781,3,2,30,0.0
8782,2,2,29,14073.0
8783,2,1,34,37643.0
8784,1,2,25,34476.0
8785,1,2,30,139862.0
8786,1,1,36,49885.0
8787,2,1,39,38332.0
8788,2,1,24,17597.0
8789,1,1,51,225233.0
8790,1,1,40,63421.0
8791,1,1,38,47036.0
8792,1,1,60,50546.0
8793,3,1,53,2820.0
8794,1,2,27,700.0
8795,3,1,53,20225.0
8796,1,2,28,51545.0
8797,2,1,37,44207.0
8798,2,1,36,63389.0
8799,2,2,31,10817.0
8800,3,1,51,5703.0
8801,3,2,26,4923.0
8802,2,1,50,9415.0
8803,2,2,28,5236.0
8804,2,2,29,743.0
8805,2,1,50,23908.0
8806,3,2,42,8185.0
8807,1,1,49,503.0
8808,1,2,25,5999.0
8809,2,1,59,20044.0
8810,1,1,64,0.0
8811,3,1,49,1409.0
8812,1,1,49,1261.0
8813,2,2,37,12037.0
8814,2,1,51,15839.0
8815,2,2,24,22885.0
8816,2,1,40,7236.0
8817,1,2,24,836.0
8818,1,1,36,56477.0
8819,1,1,41,26480.0
8820,1,2,33,11237.0
8821,2,2,23,29093.0
8822,1,2,36,141489.0
8823,1,1,34,5149.0
8824,2,2,28,0.0
8825,3,3,39,18988.0
8826,1,1,48,6773.0
8827,2,2,61,131978.0
8828,1,1,40,3061.0
8829,1,2,35,0.0
8830,2,1,33,42923.0
8831,2,1,37,24801.0
8832,2,2,34,247503.0
8833,2,1,37,117793.0
8834,1,1,45,-34.0
8835,2,1,32,-15308.0
8836,5,2,27,12178.0
8837,1,1,35,6126.0
8838,2,1,41,6516.0
8839,1,2,35,251063.0
8840,1,2,31,2340.0
8841,1,1,32,871.0
8842,2,2,32,73757.0
8843,3,1,24,25933.0
8844,2,1,66,0.0
8845,2,1,51,19155.0
8846,1,2,22,8823.0
8847,1,2,33,3557.0
8848,2,1,38,157174.0
8849,3,2,56,70048.0
8850,1,2,21,17374.0
8851,3,2,24,1473.0
8852,2,1,36,47718.0
8853,2,2,29,49793.0
8854,2,2,42,47689.0
8855,2,2,26,114815.0
8856,3,1,52,36649.0
8857,1,2,29,0.0
8858,1,2,31,0.0
8859,1,2,29,996.0
8860,2,2,26,46633.0
8861,1,2,35,53419.0
8862,2,2,22,2524.0
8863,1,1,40,15596.0
8864,1,1,51,35619.0
8865,1,1,42,0.0
8866,1,2,33,34339.0
8867,1,1,30,151060.0
8868,2,2,24,13137.0
8869,1,1,44,1473.0
8870,2,1,45,143701.0
8871,1,2,37,0.0
8872,2,2,37,51652.0
8873,1,2,42,45603.0
8874,3,2,24,33270.0
8875,1,2,25,1605.0
8876,2,1,37,25234.0
8877,3,1,41,4743.0
8878,3,1,28,70537.0
8879,2,1,26,52666.0
8880,2,2,33,495736.0
8881,1,2,28,5397.0
8882,5,2,52,155131.0
8883,2,1,24,13233.0
8884,3,1,43,5653.0
8885,2,1,38,8347.0
8886,3,0,26,39073.0
8887,1,1,43,6873.0
8888,2,1,30,2457.0
8889,2,2,26,2103.0
8890,1,1,39,141552.0
8891,1,2,36,2500.0
8892,2,2,28,88549.0
8893,1,1,32,0.0
8894,1,2,29,72774.0
8895,1,1,33,390.0
8896,2,2,33,127781.0
8897,1,2,24,19214.0
8898,2,1,27,49882.0
8899,2,2,29,93005.0
8900,1,2,55,291.0
8901,1,2,40,3264.0
8902,1,1,47,5908.0
8903,1,2,36,97626.0
8904,2,1,34,102638.0
8905,2,2,25,42883.0
8906,2,1,49,8143.0
8907,2,2,25,53447.0
8908,2,1,46,0.0
8909,3,1,38,9536.0
8910,1,2,22,71501.0
8911,1,2,24,48482.0
8912,3,2,34,1181.0
8913,2,1,45,10827.0
8914,2,2,28,53260.0
8915,3,2,51,26660.0
8916,1,1,42,11924.0
8917,2,2,27,26264.0
8918,3,2,30,111053.0
8919,1,2,23,7557.0
8920,2,1,38,25742.0
8921,2,1,33,3353.0
8922,1,2,38,53035.0
8923,1,2,43,1156.0
8924,2,1,34,68262.0
8925,3,1,51,14341.0
8926,2,1,41,193781.0
8927,1,2,27,1784.0
8928,1,1,31,6656.0
8929,2,2,29,5833.0
8930,2,1,34,181076.0
8931,2,2,31,0.0
8932,2,2,42,187558.0
8933,2,2,43,31248.0
8934,2,1,34,901.0
8935,3,2,46,13929.0
8936,3,2,36,38546.0
8937,1,2,30,27267.0
8938,1,2,29,3675.0
8939,2,2,26,32186.0
8940,3,1,67,188072.0
8941,2,2,30,101832.0
8942,3,2,35,101106.0
8943,2,1,28,105509.0
8944,2,1,42,101494.0
8945,3,2,24,17895.0
8946,3,1,53,6618.0
8947,3,2,40,0.0
8948,2,1,28,29701.0
8949,2,1,39,8755.0
8950,1,1,30,51672.0
8951,3,1,28,0.0
8952,3,1,30,2215.0
8953,3,2,29,54803.0
8954,3,1,44,80015.0
8955,2,2,46,45206.0
8956,1,1,45,6197.0
8957,2,1,37,5269.0
8958,1,2,44,83059.0
8959,1,1,47,0.0
8960,3,3,45,25649.0
8961,1,2,31,114287.0
8962,3,1,31,232501.0
8963,2,2,30,10000.0
8964,1,1,34,45341.0
8965,2,1,31,6895.0
8966,3,2,23,34415.0
8967,1,1,37,1257.0
8968,2,2,23,4753.0
8969,1,2,41,5819.0
8970,2,1,42,194654.0
8971,1,2,23,6988.0
8972,1,2,26,78128.0
8973,3,1,27,20386.0
8974,1,2,37,131279.0
8975,2,2,33,10083.0
8976,1,1,43,1041.0
